0.000000, i_d, i_q, i_d_ref, i_q_ref
0.062322, -11, 45, 0, 0
0.062520, 0, 0, 0, 0
0.062720, -6, 16, 0, 0
0.062920, 0, 26, 0, 0
0.063130, -34, 5, 0, 0
0.063320, -5, -9, 0, 0
0.063528, 0, 0, 0, 0
0.063728, -6, 16, 0, 0
0.063920, -6, 29, 0, 0
0.064128, 2, -78, 0, 0
0.064320, 0, 0, 0, 0
0.064528, -5, -9, 0, 0
0.064720, -5, 16, 0, 0
0.064920, -5, 16, 0, 0
0.065120, -5, 3, 0, 0
0.065322, -5, 3, 0, 0
0.065520, -5, 3, 0, 0
0.065728, -5, -9, 0, 0
0.065920, 0, 0, 0, 0
0.066120, -17, 9, 0, 0
0.066320, -27, -16, 0, 0
0.066520, 5, 22, 0, 0
0.066720, -17, 35, 0, 0
0.066928, 0, -13, 0, 0
0.067120, -6, 16, 0, 0
0.067320, -11, 19, 0, 0
0.067528, -6, 29, 0, 0
0.067720, 0, -13, 0, 0
0.067920, -6, 16, 0, 0
0.068120, 0, 13, 0, 0
0.068328, 0, 0, 0, 0
0.068530, -6, 29, 0, 0
0.068730, -5, -9, 0, 0
0.068920, -22, 0, 0, 0
0.069128, 40, -34, 0, 0
0.069320, -11, 6, 0, 0
0.069520, -6, 16, 0, 0
0.069720, -6, 29, 0, 0
0.069928, -17, 35, 0, 0
0.070120, 11, 6, 0, 0
0.070320, -11, 19, 0, 0
0.070522, -5, 16, 0, 0
0.070722, 0, 13, 0, 0
0.070920, -5, 16, 0, 0
0.071120, -5, 16, 0, 0
0.071320, -5, -9, 0, 0
0.071520, 0, 0, 0, 0
0.071720, 0, 13, 0, 0
0.071920, 0, -13, 0, 0
0.072120, 0, 0, 0, 0
0.072320, 0, -13, 0, 0
0.072520, -11, 19, 0, 0
0.072720, -5, -9, 0, 0
0.072920, 40, -21, 0, 0
0.073120, -5, -9, 0, 0
0.073328, -5, -9, 0, 0
0.073528, -6, 29, 0, 0
0.073730, 39, -8, 0, 0
0.073920, -5, -9, 0, 0
0.074120, -5, 16, 0, 0
0.074328, -6, 16, 0, 0
0.074520, 0, -26, 0, 0
0.074730, 11, 6, 0, 0
0.074920, 0, 0, 0, 0
0.075120, -11, 32, 0, 0
0.075320, -6, 29, 0, 0
0.075520, -5, 3, 0, 0
0.075730, 0, 13, 0, 0
0.075920, -5, 16, 0, 0
0.076128, -11, 19, 0, 0
0.076328, 0, 0, 0, 0
0.076520, 11, -19, 0, 0
0.076720, -6, 29, 0, 0
0.076930, 0, 26, 0, 0
0.077128, 23, -38, 0, 0
0.077320, -5, 16, 0, 0
0.077520, 0, -13, 0, 0
0.077722, -5, -9, 0, 0
0.077920, -6, 16, 0, 0
0.078120, 0, 13, 0, 0
0.078322, -17, 35, 0, 0
0.078520, -5, 3, 0, 0
0.078728, 5, -3, 0, 0
0.078922, 0, 13, 0, 0
0.079120, -5, -9, 0, 0
0.079320, -5, -9, 0, 0
0.079520, -6, 29, 0, 0
0.079730, -6, 16, 0, 0
0.079920, 11, -6, 0, 0
0.080120, 0, 0, 0, 0
0.080530, 0, 0, 0, 0
0.080728, 39, 4, 0, 0
0.080920, -6, 29, 0, 0
0.081120, -39, 9, 0, 0
0.081328, -5, 3, 0, 0
0.081522, -7, 238, 0, 0
0.081720, 0, 13, 0, 0
0.081928, -6, 16, 0, 0
0.082120, 0, 0, 0, 0
0.082320, -5, -9, 0, 0
0.082520, -5, 16, 0, 0
0.082720, 0, 13, 0, 0
0.082920, -29, 54, 0, 0
0.083120, -5, 3, 0, 0
0.083320, -5, 3, 0, 0
0.083530, -5, -9, 0, 0
0.083720, -45, 38, 0, 0
0.083920, -6, 29, 0, 0
0.084120, -5, 3, 0, 0
0.084328, -6, 16, 0, 0
0.084520, -5, 3, 0, 0
0.084720, -5, 3, 0, 0
0.084922, -5, 29, 0, 0
0.085120, -5, 3, 0, 0
0.085320, 0, 0, 0, 0
0.085520, -91, 50, 0, 0
0.085720, -5, 3, 0, 0
0.085920, 0, 0, 0, 0
0.086120, -5, 3, 0, 0
0.086320, -6, 29, 0, 0
0.086522, -28, 16, 0, 0
0.086720, 0, 0, 0, 0
0.086928, -5, 3, 0, 0
0.087120, 0, 26, 0, 0
0.087330, -5, -9, 0, 0
0.087520, -6, 29, 0, 0
0.087720, 39, 3, 0, 0
0.087920, -5, 16, 0, 0
0.088120, 0, 13, 0, 0
0.088320, 0, 26, 0, 0
0.088520, -5, 16, 0, 0
0.088728, -11, 6, 0, 0
0.088928, 0, 26, 0, 0
0.089120, 0, -13, 0, 0
0.089330, 0, 19, 0, 0
0.089520, 40, -35, 0, 0
0.089720, -5, 3, 0, 0
0.089920, 0, 26, 0, 0
0.090120, -5, 3, 0, 0
0.090320, -5, -9, 0, 0
0.090520, 12, -45, 0, 0
0.090720, -5, 3, 0, 0
0.090920, 7, -88, 0, 0
0.091120, 0, 0, 0, 0
0.091320, 0, -13, 0, 0
0.091520, -5, 16, 0, 0
0.091730, 0, -13, 0, 0
0.091930, -5, 3, 0, 0
0.092120, 0, 13, 0, 0
0.092320, -6, 16, 0, 0
0.092520, -29, 41, 0, 0
0.092720, 0, -13, 0, 0
0.092920, 0, 26, 0, 0
0.093120, 6, -16, 0, 0
0.093320, 5, -3, 0, 0
0.093520, -5, -22, 0, 0
0.093720, 0, 26, 0, 0
0.093928, -6, 16, 0, 0
0.094120, 40, -21, 0, 0
0.094320, -5, 3, 0, 0
0.094520, 0, 0, 0, 0
0.094730, 0, 0, 0, 0
0.094920, -6, 16, 0, 0
0.095120, -5, -9, 0, 0
0.095320, -5, -9, 0, 0
0.095530, -6, 16, 0, 0
0.095720, 0, 13, 0, 0
0.095920, -6, 29, 0, 0
0.096130, -5, 3, 0, 0
0.096320, -5, 16, 0, 0
0.096520, -17, 48, 0, 0
0.096728, 1, -39, 0, 0
0.096928, 0, 13, 0, 0
0.097120, -5, -9, 0, 0
0.097328, 40, -34, 0, 0
0.097520, -5, -9, 0, 0
0.097730, -2, 104, 0, 0
0.097920, 39, -8, 0, 0
0.098120, 0, 13, 0, 0
0.098328, 11, 6, 0, 0
0.098530, 0, 13, 0, 0
0.098720, -6, 16, 0, 0
0.098930, -6, 16, 0, 0
0.099130, -11, 6, 0, 0
0.099320, -5, 3, 0, 0
0.099520, 0, 13, 0, 0
0.099728, 0, -13, 0, 0
0.099930, -5, -9, 0, 0
0.000120, -5, 3, 0, 0
0.000320, -5, -9, 0, 0
0.000520, -6, 16, 0, 0
0.000720, -45, 25, 0, 0
0.000920, -5, 16, 0, 0
0.001130, -6, 29, 0, 0
0.001328, 40, -21, 0, 0
0.001520, -5, 3, 0, 0
0.001720, -5, 3, 0, 0
0.001920, 0, 26, 0, 0
0.002122, 0, 0, 0, 0
0.002320, -5, -9, 0, 0
0.002520, 5, 22, 0, 0
0.002720, 0, -13, 0, 0
0.002930, -4, -36, 0, 0
0.003120, -5, 3, 0, 0
0.003320, -5, -9, 0, 0
0.003520, -5, -9, 0, 0
0.003730, 40, -21, 0, 0
0.003928, 5, -3, 0, 0
0.004120, -6, 16, 0, 0
0.004320, -5, 3, 0, 0
0.004528, 0, 0, 0, 0
0.004720, -5, -9, 0, 0
0.004928, -34, 5, 0, 0
0.005128, -5, -9, 0, 0
0.005320, 1, -78, 0, 0
0.005520, 0, 26, 0, 0
0.005720, -7, 107, 0, 0
0.005920, 0, -13, 0, 0
0.006120, -5, 3, 0, 0
0.006320, -51, 28, 0, 0
0.006520, -5, 3, 0, 0
0.006720, 0, 13, 0, 0
0.006922, 0, -26, 0, 0
0.007122, 0, 13, 0, 0
0.007320, -5, 3, 0, 0
0.007530, -8, 94, 0, 0
0.007720, 11, -6, 0, 0
0.007920, -6, 16, 0, 0
0.008120, 0, 0, 0, 0
0.008328, 0, -13, 0, 0
0.008520, -5, 3, 0, 0
0.008720, -6, 29, 0, 0
0.008920, -17, 35, 0, 0
0.009130, -5, -3, 0, 0
0.009320, -5, -9, 0, 0
0.009520, 0, -13, 0, 0
0.009720, -5, -9, 0, 0
0.009920, 0, 0, 0, 0
0.010128, -6, 29, 0, 0
0.010320, 22, -25, 0, 0
0.010520, 0, 0, 0, 0
0.010720, 11, -6, 0, 0
0.010920, -34, 19, 0, 0
0.011120, -5, -22, 0, 0
0.011320, 39, -22, 0, 0
0.011528, 11, -19, 0, 0
0.011722, -5, 16, 0, 0
0.011920, -51, 28, 0, 0
0.012120, 0, -19, 0, 0
0.012320, 0, -39, 0, 0
0.012520, 6, -16, 0, 0
0.012720, -6, 16, 0, 0
0.012920, -70, 128, 0, 0
0.013120, -17, 35, 0, 0
0.013320, -5, 16, 0, 0
0.013520, -5, 3, 0, 0
0.013730, -6, 29, 0, 0
0.013920, -143, 91, 0, 0
0.014120, -34, 12, 0, 0
0.014328, 40, -21, 0, 0
0.014530, -5, 3, 0, 0
0.014720, -6, 16, 0, 0
0.014920, 0, 0, 0, 0
0.015120, 0, 13, 0, 0
0.015320, -5, 3, 0, 0
0.015520, -5, 3, 0, 0
0.015720, -5, 3, 0, 0
0.015928, -5, 3, 0, 0
0.016120, -7, 94, 0, 0
0.016322, 0, -13, 0, 0
0.016528, -18, 48, 0, 0
0.016720, -5, 16, 0, 0
0.016928, -5, -9, 0, 0
0.017120, 40, -35, 0, 0
0.017328, -5, 3, 0, 0
0.017528, 0, -26, 0, 0
0.017720, 11, -19, 0, 0
0.017920, -6, 29, 0, 0
0.018120, -5, 3, 0, 0
0.018320, -5, 3, 0, 0
0.018520, 5, -16, 0, 0
0.018720, -5, -9, 0, 0
0.018920, 5, -3, 0, 0
0.019120, -5, -9, 0, 0
0.019328, -6, 16, 0, 0
0.019520, -5, 3, 0, 0
0.019720, 0, 26, 0, 0
0.019920, -5, -9, 0, 0
0.020120, 39, 4, 0, 0
0.020320, 39, -8, 0, 0
0.020520, -5, 16, 0, 0
0.020730, -5, -9, 0, 0
0.020928, 5, -9, 0, 0
0.021128, -5, 3, 0, 0
0.021320, -11, 19, 0, 0
0.021528, 5, 22, 0, 0
0.021728, -96, 26, 0, 0
0.021928, -5, 3, 0, 0
0.022120, 5, -3, 0, 0
0.022320, 5, -3, 0, 0
0.022528, -6, 16, 0, 0
0.022720, -5, -9, 0, 0
0.022928, 11, -6, 0, 0
0.023120, -5, 3, 0, 0
0.023330, -6, 16, 0, 0
0.023520, 5, 9, 0, 0
0.023722, 5, -3, 0, 0
0.023920, 0, -13, 0, 0
0.024128, -6, 16, 0, 0
0.024328, 0, 0, 0, 0
0.024530, 40, -34, 0, 0
0.024728, 0, -13, 0, 0
0.024920, 0, 0, 0, 0
0.025120, -5, 3, 0, 0
0.025320, 0, 0, 0, 0
0.025520, -5, 16, 0, 0
0.025720, -5, 16, 0, 0
0.025920, -5, -9, 0, 0
0.026128, 0, 13, 0, 0
0.026320, -5, -9, 0, 0
0.026528, -5, 3, 0, 0
0.026720, 0, 0, 0, 0
0.026920, 11, -6, 0, 0
0.027120, -6, 29, 0, 0
0.027320, 0, 0, 0, 0
0.027520, 11, -6, 0, 0
0.027720, -6, 16, 0, 0
0.027920, 0, 0, 0, 0
0.028120, 39, -8, 0, 0
0.028328, -5, 3, 0, 0
0.028528, -5, 3, 0, 0
0.028728, -5, 3, 0, 0
0.028920, -5, -9, 0, 0
0.029120, -5, -9, 0, 0
0.029320, -6, 29, 0, 0
0.029528, 41, -60, 0, 0
0.029720, 0, 0, 0, 0
0.029928, -6, 16, 0, 0
0.030120, -12, 32, 0, 0
0.030320, 0, 13, 0, 0
0.030528, -6, 16, 0, 0
0.030720, 0, 0, 0, 0
0.030928, -34, 31, 0, 0
0.031120, 0, 13, 0, 0
0.031320, -17, 9, 0, 0
0.031522, 0, 13, 0, 0
0.031728, -5, -9, 0, 0
0.031920, 0, 0, 0, 0
0.032120, 10, 19, 0, 0
0.032320, -6, 16, 0, 0
0.032520, -5, 3, 0, 0
0.032720, -6, 55, 0, 0
0.032920, -5, 3, 0, 0
0.033120, 0, 0, 0, 0
0.033320, -6, 16, 0, 0
0.033520, -51, 28, 0, 0
0.033720, 0, 13, 0, 0
0.033920, -5, 3, 0, 0
0.034120, -6, 16, 0, 0
0.034320, 0, 26, 0, 0
0.034520, -5, -9, 0, 0
0.034720, -46, 77, 0, 0
0.034920, -5, 3, 0, 0
0.035120, -29, 106, 0, 0
0.035320, 0, 13, 0, 0
0.035520, -5, 16, 0, 0
0.035720, 90, -24, 0, 0
0.035920, 5, 22, 0, 0
0.036120, -6, 16, 0, 0
0.036328, 5, 9, 0, 0
0.036520, -5, 3, 0, 0
0.036720, -5, 3, 0, 0
0.036920, -5, 16, 0, 0
0.037120, -40, 35, 0, 0
0.037320, -5, -9, 0, 0
0.037520, -5, 3, 0, 0
0.037720, 91, -37, 0, 0
0.037920, -5, 3, 0, 0
0.038120, -5, 16, 0, 0
0.038320, 0, 26, 0, 0
0.038530, -1, -140, 0, 0
0.038730, 0, 0, 0, 0
0.038920, -6, 29, 0, 0
0.039120, -5, 3, 0, 0
0.039320, -5, -9, 0, 0
0.039520, 0, -13, 0, 0
0.039720, 0, 13, 0, 0
0.039930, -5, 3, 0, 0
0.040120, -5, 3, 0, 0
0.040328, 0, 0, 0, 0
0.040520, 0, 13, 0, 0
0.040720, 5, 9, 0, 0
0.040920, -5, 3, 0, 0
0.041120, 177, -111, 0, 0
0.041320, 5, -16, 0, 0
0.041520, -5, 3, 0, 0
0.041720, -6, 29, 0, 0
0.041920, -7, 133, 0, 0
0.042120, -5, 16, 0, 0
0.042320, -6, 16, 0, 0
0.042520, -12, 32, 0, 0
0.042720, -28, 15, 0, 0
0.042920, -5, 16, 0, 0
0.043120, 0, 13, 0, 0
0.043320, 0, 13, 0, 0
0.043528, -5, 3, 0, 0
0.043720, -5, 3, 0, 0
0.043928, -5, 3, 0, 0
0.044120, 0, 26, 0, 0
0.044330, 0, 13, 0, 0
0.044520, 11, -6, 0, 0
0.044730, -5, -9, 0, 0
0.044928, -6, 16, 0, 0
0.045128, 5, -3, 0, 0
0.045320, 0, 13, 0, 0
0.045520, -22, 12, 0, 0
0.045720, 0, 13, 0, 0
0.045920, -6, 29, 0, 0
0.046120, -51, 41, 0, 0
0.046320, -5, 16, 0, 0
0.046528, 41, -47, 0, 0
0.046720, 0, 0, 0, 0
0.046920, 0, 13, 0, 0
0.047120, -6, 29, 0, 0
0.047320, -5, 3, 0, 0
0.047530, -5, 3, 0, 0
0.047720, -5, 3, 0, 0
0.047920, -5, 16, 0, 0
0.048120, -5, -9, 0, 0
0.048320, 0, 26, 0, 0
0.048530, -6, 16, 0, 0
0.048728, 0, 13, 0, 0
0.048920, -5, 3, 0, 0
0.049120, -51, 41, 0, 0
0.049320, 5, 9, 0, 0
0.049530, -6, 29, 0, 0
0.049720, -5, 3, 0, 0
0.049920, -16, -16, 0, 0
0.050128, 42, -99, 0, 0
0.050328, -23, 12, 0, 0
0.050520, -6, 16, 0, 0
0.050720, -6, 16, 0, 0
0.050920, 0, 0, 0, 0
0.051120, 0, 26, 0, 0
0.051322, -5, 16, 0, 0
0.051528, 0, -13, 0, 0
0.051720, -5, 3, 0, 0
0.051920, -5, 3, 0, 0
0.052130, -17, 22, 0, 0
0.052320, 0, -13, 0, 0
0.052520, -5, 3, 0, 0
0.052720, -6, 29, 0, 0
0.052920, -5, -9, 0, 0
0.053120, 85, -47, 0, 0
0.053320, -5, 3, 0, 0
0.053520, 0, 0, 0, 0
0.053720, -5, 3, 0, 0
0.053920, -5, 3, 0, 0
0.054120, -6, 16, 0, 0
0.054320, 0, 13, 0, 0
0.054520, -5, 3, 0, 0
0.054920, -5, -22, 0, 0
0.055120, -5, 3, 0, 0
0.055330, -6, 16, 0, 0
0.055520, 0, 13, 0, 0
0.055720, 0, -13, 0, 0
0.055928, -6, 29, 0, 0
0.056130, -183, 112, 0, 0
0.056320, -5, 3, 0, 0
0.056520, -91, 30, 0, 0
0.056720, -5, 3, 0, 0
0.056928, -6, 29, 0, 0
0.057128, -5, 3, 0, 0
0.057328, 0, 13, 0, 0
0.057530, -6, 29, 0, 0
0.057728, -46, 51, 0, 0
0.057920, -5, 3, 0, 0
0.058128, -6, 16, 0, 0
0.058320, 0, 13, 0, 0
0.058530, -5, 3, 0, 0
0.058728, -11, 12, 0, 0
0.058920, 22, -12, 0, 0
0.059120, -5, 3, 0, 0
0.059320, -6, 16, 0, 0
0.059520, 11, -6, 0, 0
0.059720, 40, -21, 0, 0
0.059920, -33, -7, 0, 0
0.060130, 0, 0, 0, 0
0.060328, 6, -22, 0, 0
0.060520, 0, -13, 0, 0
0.060720, 0, -13, 0, 0
0.060920, -5, 3, 0, 0
0.061120, -6, 16, 0, 0
0.061320, 85, -47, 0, 0
0.061520, 0, 13, 0, 0
0.061720, 0, -13, 0, 0
0.061920, 39, -22, 0, 0
0.062120, 0, 26, 0, 0
0.062328, 0, 0, 0, 0
0.062520, 0, 26, 0, 0
0.062720, -4, -36, 0, 0
0.062930, 5, -3, 0, 0
0.063120, -5, -9, 0, 0
0.063320, -6, 16, 0, 0
0.063528, 0, 13, 0, 0
0.063728, -17, 28, 0, 0
0.063920, -5, -9, 0, 0
0.064120, -5, 16, 0, 0
0.064320, 0, 0, 0, 0
0.064520, -5, -9, 0, 0
0.064730, -6, 29, 0, 0
0.064928, 11, 6, 0, 0
0.065120, 0, 0, 0, 0
0.065320, -17, 22, 0, 0
0.065528, -5, -9, 0, 0
0.065720, 0, 13, 0, 0
0.065920, 11, 6, 0, 0
0.066120, 17, -35, 0, 0
0.066320, 5, 9, 0, 0
0.066528, -6, 16, 0, 0
0.066720, 0, 0, 0, 0
0.066928, 0, -13, 0, 0
0.067128, 5, -3, 0, 0
0.067330, 11, -19, 0, 0
0.067520, 5, -3, 0, 0
0.067720, -6, 29, 0, 0
0.067928, 40, -21, 0, 0
0.068120, -5, -22, 0, 0
0.068322, -5, 3, 0, 0
0.068528, 0, 13, 0, 0
0.068720, 0, 26, 0, 0
0.068920, -11, 19, 0, 0
0.069120, 0, 0, 0, 0
0.069320, 0, 0, 0, 0
0.069528, -6, 16, 0, 0
0.069728, 4, 23, 0, 0
0.069920, 0, 13, 0, 0
0.070130, -5, 3, 0, 0
0.070328, 0, 13, 0, 0
0.070520, 0, -19, 0, 0
0.070728, 5, 9, 0, 0
0.070928, -5, 3, 0, 0
0.071120, -5, -9, 0, 0
0.071328, -17, 22, 0, 0
0.071520, -5, -9, 0, 0
0.071720, 0, -13, 0, 0
0.071928, 0, 0, 0, 0
0.072128, -5, 3, 0, 0
0.072320, -5, 3, 0, 0
0.072528, -6, 16, 0, 0
0.072728, 0, -13, 0, 0
0.072920, -5, -9, 0, 0
0.073120, 0, 0, 0, 0
0.073320, -5, -9, 0, 0
0.073520, -5, -9, 0, 0
0.073728, -5, 3, 0, 0
0.073920, -6, 16, 0, 0
0.074120, 0, 13, 0, 0
0.074320, -51, 28, 0, 0
0.074530, -5, 3, 0, 0
0.074720, -5, 3, 0, 0
0.074920, 0, 13, 0, 0
0.075122, 5, -16, 0, 0
0.075328, -28, 2, 0, 0
0.075520, 0, 13, 0, 0
0.075720, -5, -9, 0, 0
0.075928, 23, -12, 0, 0
0.076128, 0, 0, 0, 0
0.076320, 5, -3, 0, 0
0.076528, -28, 15, 0, 0
0.076728, -5, 3, 0, 0
0.076930, -5, -9, 0, 0
0.077128, 0, -13, 0, 0
0.077320, -5, 3, 0, 0
0.077520, -5, 3, 0, 0
0.077720, -5, 3, 0, 0
0.077920, -5, 3, 0, 0
0.078120, -6, 16, 0, 0
0.078328, -6, 29, 0, 0
0.078520, -5, 3, 0, 0
0.078720, -6, 29, 0, 0
0.078920, 0, -13, 0, 0
0.079120, 0, 13, 0, 0
0.079320, -1, 91, 0, 0
0.079520, 0, 13, 0, 0
0.079720, -5, 3, 0, 0
0.079928, -6, 16, 0, 0
0.080120, -6, 29, 0, 0
0.080328, -5, 3, 0, 0
0.080520, 0, 26, 0, 0
0.080730, 23, -38, 0, 0
0.080920, 0, 0, 0, 0
0.081130, -5, 3, 0, 0
0.081320, 5, 9, 0, 0
0.081530, 10, 19, 0, 0
0.081720, -5, -9, 0, 0
0.081928, 0, 0, 0, 0
0.082120, -5, 3, 0, 0
0.082328, 0, 26, 0, 0
0.082520, -5, -9, 0, 0
0.082720, 0, 0, 0, 0
0.082920, -5, 3, 0, 0
0.083120, -6, 16, 0, 0
0.083330, -6, 29, 0, 0
0.083520, 40, -21, 0, 0
0.083730, -46, 50, 0, 0
0.083920, -5, 3, 0, 0
0.084128, -17, 22, 0, 0
0.084320, 11, -6, 0, 0
0.084520, -5, 16, 0, 0
0.084728, -5, -9, 0, 0
0.084920, 5, -3, 0, 0
0.085128, -5, -9, 0, 0
0.085320, 0, 26, 0, 0
0.085520, 0, 13, 0, 0
0.085720, 0, -13, 0, 0
0.085920, -5, 16, 0, 0
0.086128, 0, -13, 0, 0
0.086320, -6, 16, 0, 0
0.086530, 39, 4, 0, 0
0.086720, -4, -36, 0, 0
0.086920, 5, 22, 0, 0
0.087120, -29, 41, 0, 0
0.087320, -1, 91, 0, 0
0.087520, -28, 28, 0, 0
0.087728, -5, -9, 0, 0
0.087920, 0, 0, 0, 0
0.088120, -17, 22, 0, 0
0.088328, 0, -19, 0, 0
0.088528, -6, 29, 0, 0
0.088720, -5, 16, 0, 0
0.088930, -5, 3, 0, 0
0.089120, 23, -38, 0, 0
0.089320, -6, 16, 0, 0
0.089520, 18, -48, 0, 0
0.089728, -5, 3, 0, 0
0.089920, 0, 0, 0, 0
0.090128, 59, -109, 0, 0
0.090328, 0, 13, 0, 0
0.090520, -5, 16, 0, 0
0.090720, -5, 3, 0, 0
0.090922, -5, 29, 0, 0
0.091120, -5, 16, 0, 0
0.091320, 11, 6, 0, 0
0.091520, -5, 16, 0, 0
0.091720, -5, 16, 0, 0
0.091928, -5, 3, 0, 0
0.092120, -5, -9, 0, 0
0.092328, -6, 29, 0, 0
0.092520, -5, -9, 0, 0
0.092720, -5, -22, 0, 0
0.092920, -5, 3, 0, 0
0.093120, -5, -9, 0, 0
0.093320, -5, -9, 0, 0
0.093530, 0, 0, 0, 0
0.093720, 0, 0, 0, 0
0.093920, -5, 16, 0, 0
0.094128, -6, 29, 0, 0
0.094328, -51, 41, 0, 0
0.094530, 0, -26, 0, 0
0.094720, -5, 3, 0, 0
0.094920, -6, 16, 0, 0
0.095130, -45, 11, 0, 0
0.095328, 0, -13, 0, 0
0.095520, 0, -19, 0, 0
0.095720, 0, 13, 0, 0
0.095920, -6, 16, 0, 0
0.096130, -29, 41, 0, 0
0.096328, -5, -9, 0, 0
0.096528, 0, -13, 0, 0
0.096720, -5, 3, 0, 0
0.096920, 0, 0, 0, 0
0.097120, -6, 16, 0, 0
0.097320, 5, 22, 0, 0
0.097520, 34, -31, 0, 0
0.097720, 0, -13, 0, 0
0.097928, -6, 16, 0, 0
0.098120, -6, 29, 0, 0
0.098320, 0, 0, 0, 0
0.098528, 39, -8, 0, 0
0.098728, -5, 3, 0, 0
0.098920, 0, -26, 0, 0
0.099120, -45, 12, 0, 0
0.099320, -5, 3, 0, 0
0.099520, -5, 16, 0, 0
0.099720, 0, -13, 0, 0
0.099920, 39, -8, 0, 0
0.000120, -5, 3, 0, 0
0.000320, -5, 3, 0, 0
0.000528, -5, 3, 0, 0
0.000720, -6, 16, 0, 0
0.000920, -28, 2, 0, 0
0.001120, 0, 0, 0, 0
0.001320, 39, -22, 0, 0
0.001520, 0, 13, 0, 0
0.001720, 0, 0, 0, 0
0.001920, 0, 13, 0, 0
0.002128, 45, -11, 0, 0
0.002320, -11, 6, 0, 0
0.002520, 0, 26, 0, 0
0.002720, -6, 16, 0, 0
0.002928, 17, -9, 0, 0
0.003120, -27, 247, 0, 0
0.003320, -5, 3, 0, 0
0.003520, 0, 0, 0, 0
0.003728, -6, 29, 0, 0
0.003922, 0, -13, 0, 0
0.004122, -5, 3, 0, 0
0.004320, 0, 13, 0, 0
0.004520, -5, 3, 0, 0
0.004730, 0, 13, 0, 0
0.004928, -51, 41, 0, 0
0.005120, -5, 3, 0, 0
0.005320, 0, 0, 0, 0
0.005520, 0, 0, 0, 0
0.005720, -5, -22, 0, 0
0.005920, 0, 0, 0, 0
0.006120, -5, 3, 0, 0
0.006330, -5, 3, 0, 0
0.006530, 0, 0, 0, 0
0.006720, -5, 3, 0, 0
0.006920, -5, -9, 0, 0
0.007120, -5, -9, 0, 0
0.007328, 40, -21, 0, 0
0.007520, 5, 9, 0, 0
0.007720, -5, -9, 0, 0
0.007920, 0, 13, 0, 0
0.008130, -5, 3, 0, 0
0.008320, 11, -6, 0, 0
0.008528, -18, 35, 0, 0
0.008728, 36, 115, 0, 0
0.008920, 0, -13, 0, 0
0.009128, -5, 3, 0, 0
0.009328, 23, -25, 0, 0
0.009520, 0, 13, 0, 0
0.009720, 5, 3, 0, 0
0.009930, -92, 62, 0, 0
0.010120, -5, -9, 0, 0
0.010322, 0, 0, 0, 0
0.010522, 11, 19, 0, 0
0.010720, -5, 3, 0, 0
0.010920, 0, -13, 0, 0
0.011120, -13, 117, 0, 0
0.011320, 0, -13, 0, 0
0.011520, -5, 3, 0, 0
0.011720, 11, 6, 0, 0
0.011928, -6, 29, 0, 0
0.012120, 0, 13, 0, 0
0.012330, 5, 16, 0, 0
0.012520, -17, 9, 0, 0
0.012720, 11, -6, 0, 0
0.012920, 0, 0, 0, 0
0.013120, -5, 3, 0, 0
0.013320, -5, 3, 0, 0
0.013520, 5, -3, 0, 0
0.013728, -59, 121, 0, 0
0.013920, 0, 13, 0, 0
0.014128, -6, 16, 0, 0
0.014320, 0, 0, 0, 0
0.014520, -4, -88, 0, 0
0.014720, -5, -9, 0, 0
0.014930, 0, 0, 0, 0
0.015122, -5, 16, 0, 0
0.015320, 0, 13, 0, 0
0.015520, 0, -13, 0, 0
0.015730, 0, 13, 0, 0
0.015928, -6, 16, 0, 0
0.016120, 0, -13, 0, 0
0.016320, 0, 0, 0, 0
0.016520, -5, 16, 0, 0
0.016720, 0, 13, 0, 0
0.016920, -28, 28, 0, 0
0.017120, -5, 3, 0, 0
0.017320, -5, 3, 0, 0
0.017528, -5, -9, 0, 0
0.017720, 17, -22, 0, 0
0.017920, -5, 3, 0, 0
0.018130, -18, 48, 0, 0
0.018320, -142, 66, 0, 0
0.018522, -5, -9, 0, 0
0.018722, 0, -13, 0, 0
0.018920, -6, 29, 0, 0
0.019128, 11, -6, 0, 0
0.019320, -5, -9, 0, 0
0.019520, -45, 12, 0, 0
0.019730, -34, 18, 0, 0
0.019920, -6, 16, 0, 0
0.020120, 0, 26, 0, 0
0.020320, 0, 13, 0, 0
0.020528, 0, 13, 0, 0
0.020728, 40, -34, 0, 0
0.020930, -5, -9, 0, 0
0.021128, -8, 94, 0, 0
0.021322, -5, 3, 0, 0
0.021528, -5, 3, 0, 0
0.021720, -5, -9, 0, 0
0.021928, 0, 0, 0, 0
0.022120, -5, 3, 0, 0
0.022320, -18, 48, 0, 0
0.022520, -5, 3, 0, 0
0.022720, -17, 9, 0, 0
0.022920, -5, -9, 0, 0
0.023120, 0, -13, 0, 0
0.023328, -6, 16, 0, 0
0.023528, 39, 4, 0, 0
0.023730, -6, 16, 0, 0
0.023920, 0, 13, 0, 0
0.024120, -5, 3, 0, 0
0.024320, -28, 2, 0, 0
0.024520, 5, -3, 0, 0
0.024720, -5, -3, 0, 0
0.024928, 0, 26, 0, 0
0.036930, -5, -9, 0, 0
0.037120, -6, 16, 0, 0
0.037330, -6, 16, 0, 0
0.037520, -3, -101, 0, 0
0.037720, -5, 3, 0, 0
0.037920, 0, 0, 0, 0
0.038130, -23, 25, 0, 0
0.038320, -6, 16, 0, 0
0.038520, -6, 16, 0, 0
